# KIC09533706_morp_0.78_T0_55002.123818_P_0.2841181.csv_analysis_6, none, Eclipse indices (see function measure_eclipses_dt).
# zeros_1, minimum_1, peaks_2_n, peaks_1, p_2_p, minimum_1_in, zeros_1_in, minimum_1_in_mid, zeros_1_in, minimum_1_in, p_2_p, peaks_1, peaks_2_n, minimum_1, zeros_1
293637,293636,350128,376395,415198,415198,415198,415198,415198,415198,415198,453325,478980,538493,538492
538493,538493,597995,624650,663996,663996,663996,663996,663996,663996,663996,703353,729018,793636,793635
