# KIC09899345_morp_0.6_T0_55000.948753_P_1.3326283.csv_analysis_6, none, Eclipse indices (see function measure_eclipses_dt).
# zeros_1, minimum_1, peaks_2_n, peaks_1, p_2_p, minimum_1_in, zeros_1_in, minimum_1_in_mid, zeros_1_in, minimum_1_in, p_2_p, peaks_1, peaks_2_n, minimum_1, zeros_1
215438,215438,215438,235443,309063,309063,309063,309063,309063,309063,309063,355343,369590,369591,369591
369592,369591,381440,400024,423001,423001,423001,423001,423001,423001,423001,445712,464032,474906,474905
