# TIC 0118389230_morp_ 0.756_T0_ 1790.894841_P_ 4.2744394.csv_analysis_6, none, Eclipse indices (see function measure_eclipses_dt).
# zeros_1, minimum_1, peaks_2_n, peaks_1, p_2_p, minimum_1_in, zeros_1_in, minimum_1_in_mid, zeros_1_in, minimum_1_in, p_2_p, peaks_1, peaks_2_n, minimum_1, zeros_1
346792,346792,347912,349196,370171,370173,370172,377615,385059,385058,385371,406319,407605,409173,420290
446338,446338,446484,458466,526051,526051,526051,526051,526051,526051,526051,579191,585549,585550,585550
