# KIC07293054_morp_-1.0_T0_55144.355701_P_671.8_analysis_6, none, Eclipse indices (see function measure_eclipses_dt).
# zeros_1, minimum_1, peaks_2_n, peaks_1, p_2_p, minimum_1_in, zeros_1_in, minimum_1_in_mid, zeros_1_in, minimum_1_in, p_2_p, peaks_1, peaks_2_n, minimum_1, zeros_1
99511,99510,99637,99758,99980,99980,99980,99980,99980,99980,99980,100220,100325,100487,100487
164889,164888,165063,165133,165386,165386,165386,165386,165386,165386,165386,165611,165755,165848,165847
