KIC,KeplerMorph,KeplerClass,TIC,TessMorph,TessClass,DR3,Prediction,DR3ClassPrediction,maxValue
5956588,0.83,Ellipsoidal,122597942,,,2101782485853154176,"0.44150716, 0.35473546, 0.11806929, 0.085688114",Detached,0.44150716066360474
3743834,0.76,OverContact,122449912,,,2052905483147568000,"0.85575885, 0.03470739, 0.011011091, 0.098522626",Detached,0.8557588458061218
9935311,0.82,Ellipsoidal,164457173,,,2107518156976176512,"0.4035074, 0.48192793, 0.06903575, 0.045528926",SemiDetached,0.48192793130874634
11704155,0.94,Ellipsoidal,399867354,,,2132836228973574656,"0.30319393, 0.10820212, 0.10698819, 0.48161575",Ellipsoidal,0.48161575198173523
4563150,0.8,OverContact,137414238,,,2053180631631496320,"0.060570966, 0.0038369822, 0.0060167154, 0.9295754",Ellipsoidal,0.9295753836631775
9772642,0.8,OverContact,63293754,,,2128288756261701504,"0.7554258, 0.17448714, 0.014625577, 0.055461537",Detached,0.7554258108139038
8624778,0.81,Ellipsoidal,63065713,,,2126574304096553344,"0.9727518, 0.027243705, 4.47377e-06, 5.03163e-10",Detached,0.972751796245575
3853259,0.98,Ellipsoidal,137551014,,,2052721899067179136,"0.5446684, 0.037010882, 0.03900717, 0.3793136",Detached,0.5446683764457703
11566174,0.77,OverContact,27396253,,,2134935334110510592,"0.6587992, 0.17462109, 0.037477814, 0.12910183",Detached,0.6587991714477539
11246163,0.79,OverContact,26748947,,,2129780827898271488,"0.82433355, 0.15972584, 0.00020075089, 0.015739784",Detached,0.8243335485458374
4476900,0.78,OverContact,138804246,,,2076260725037150976,"0.051116545, 0.0025882768, 0.00412654, 0.94216865",Ellipsoidal,0.942168653011322
9508052,0.91,Ellipsoidal,123412930,,,2119104432551427456,"0.6812983, 0.10147297, 0.036744736, 0.18048403",Detached,0.6812983155250549
5786545,0.75,OverContact,122442355,,,2101773930278052864,"0.21230745, 0.22683585, 0.23565477, 0.3252019",Ellipsoidal,0.3252018988132477
9272276,0.81,Ellipsoidal,158559512,,,2130257328749754752,"0.41273984, 0.44412175, 0.10443769, 0.03870067",SemiDetached,0.44412174820899963
9179806,0.84,Ellipsoidal,239234901,,,2085183944784908928,"0.17641838, 0.05156946, 0.07082939, 0.7011828",Ellipsoidal,0.7011827826499939
7272739,0.77,OverContact,158921487,,,2102718445127237504,"0.48576805, 0.41811132, 0.08562406, 0.010496503",Detached,0.48576804995536804
7269797,0.86,Ellipsoidal,158555444,,,2102589767905626240,"0.65818316, 0.3379394, 0.0037591949, 0.000118301345",Detached,0.6581831574440002
