KIC,KeplerMorph,KeplerClass,TIC,TessMorph,TessClass,DR3,Prediction,DR3ClassPrediction,maxValue
7367833,0.77,OverContact,275569889,,,2077831480470491904,"0.17444149, 0.41866568, 0.27520412, 0.13168876",SemiDetached,0.4186656773090362
11444780,0.73,OverContact,377781557,,,2132103271332605184,"0.13142392, 0.7834226, 0.068350166, 0.016803322",SemiDetached,0.783422589302063
11341950,0.74,OverContact,399913881,,,2131302723789458688,"0.17942818, 0.7347977, 0.06478214, 0.020991981",SemiDetached,0.7347977161407471
5699617,0.77,OverContact,122137668,,,2101406830834451456,"0.0695592, 0.45859683, 0.34342617, 0.1284178",SemiDetached,0.4585968255996704
6467389,0.79,OverContact,274033125,,,2075407332218332928,"0.05137806, 0.28209493, 0.45429602, 0.21223095",OverContact,0.4542960226535797
9882280,0.77,OverContact,158560902,,,2130455550080589312,"0.10284076, 0.3923691, 0.32163966, 0.18315047",SemiDetached,0.3923690915107727
4758092,0.9,Ellipsoidal,138803238,,,2076453861122485248,"0.00086365745, 0.00012539332, 0.0018323933, 0.99717855",Ellipsoidal,0.997178554534912
9664382,0.75,OverContact,,,,2080257827754076032,"0.11346133, 0.7031329, 0.14975326, 0.03365248",SemiDetached,0.7031329274177551
10322582,0.88,Ellipsoidal,164525361,,,2107604949674808704,"0.0639361, 0.42246646, 0.3295499, 0.18404758",SemiDetached,0.4224664568901062
6128248,0.76,OverContact,138099494,,,2077581719531619328,"0.20495477, 0.6220275, 0.12786612, 0.045151662",SemiDetached,0.6220275163650513
9995981,0.87,Ellipsoidal,164656940,,,2107556468083702912,"0.027438339, 0.16063409, 0.10538067, 0.7065469",Ellipsoidal,0.7065469026565552
10847118,0.82,Ellipsoidal,48450203,,,2131567706091373952,"0.19561386, 0.38346028, 0.27422684, 0.14669906",SemiDetached,0.3834602832794189
3730067,0.62,SemiDetached,120683426,,,2100047490862964864,"0.7603245, 0.21581334, 0.008865007, 0.014997191",Detached,0.7603244781494141
2302092,0.88,Ellipsoidal,137096796,,,2052532989223545984,"0.16010629, 0.35693663, 0.22887807, 0.25407898",SemiDetached,0.3569366335868835
