KIC,KeplerMorph,KeplerClass,TIC,TessMorph,TessClass,DR3,Prediction,DR3ClassPrediction,maxValue
6962018,0.45,SemiDetached,271758083,,,2077886593491156864,"0.95816183, 0.040651314, 0.0008431948, 0.00034365227",Detached,0.9581618309020996
9053086,0.56,SemiDetached,240196861,,,2082183347496553856,"0.0710331, 0.92726916, 0.0010502446, 0.0006475873",SemiDetached,0.9272691607475281
5300878,0.5,SemiDetached,170345581,,,2073774591808198784,"0.0023166335, 0.9963546, 0.0010579771, 0.00027088294",SemiDetached,0.9963545799255371
5097446,0.6,SemiDetached,137090953,,,2053453001277142784,"0.0034221641, 0.98261297, 0.012109518, 0.0018554111",SemiDetached,0.9826129674911499
4743626,0.95,Ellipsoidal,122603719,,,2053065526507821824,"0.005687101, 0.005127527, 0.09109867, 0.8980867",Ellipsoidal,0.8980867266654968
4574310,0.56,SemiDetached,138892474,,,2076259797324320896,"0.0012994912, 0.99781275, 0.0005760279, 0.0003116522",SemiDetached,0.9978127479553223
5215700,0.58,SemiDetached,171027701,,,2073585510176856448,"3.844618e-05, 0.99976724, 0.00015342918, 4.0888797e-05",SemiDetached,0.9997672438621521
6220497,0.62,SemiDetached,184424413,,,2077021243481702016,"0.00024199588, 0.9990398, 0.000569385, 0.00014878255",SemiDetached,0.9990398287773132
9899416,0.6,SemiDetached,271547896,,,2080482158185702784,"0.0004025682, 0.9991592, 0.00037639838, 6.177688e-05",SemiDetached,0.9991592168807983
10879213,0.45,SemiDetached,28450222,,,2086493772369298048,"0.88666797, 0.10704528, 0.0051566204, 0.0011300871",Detached,0.8866679668426514
9954225,0.56,SemiDetached,275488165,,,2128381252676011904,"0.031059064, 0.95438975, 0.013531246, 0.0010198725",SemiDetached,0.954389750957489
3851193,0.55,SemiDetached,137319204,,,2052768078556507264,"0.011652613, 0.97841483, 0.00814737, 0.0017851015",SemiDetached,0.9784148335456848
3558822,0.71,OverContact,138888894,,,2052137057658738048,"0.0024383522, 0.5209965, 0.45585078, 0.020714408",SemiDetached,0.5209965109825134
2305543,0.5,SemiDetached,137347686,,,2051789650647359488,"0.0072585447, 0.9904366, 0.0020509546, 0.0002538864",SemiDetached,0.9904366135597229
8846978,0.77,OverContact,240196019,,,2082152698609548288,"0.15004447, 0.037950322, 0.8114133, 0.00059198303",OverContact,0.8114132881164551
9953894,0.74,OverContact,240178198,,,2128297135736728832,"0.0005828497, 0.20300847, 0.7901483, 0.006260356",OverContact,0.7901483178138733
7985167,0.47,SemiDetached,268605537,,,2078986002040888960,"0.010895928, 0.988463, 0.00056606525, 7.509924e-05",SemiDetached,0.9884629845619202
7177892,0.5,SemiDetached,164461124,,,2104970068840690432,"0.6885768, 0.30350637, 0.0034203436, 0.0044964394",Detached,0.6885768175125122
9007918,0.52,SemiDetached,158113583,,,2106440425124182400,"0.0050817947, 0.98577964, 0.007971366, 0.0011672971",SemiDetached,0.9857796430587769
2305372,0.58,SemiDetached,137347875,,,2051793842535760256,"0.004135043, 0.98035413, 0.013965209, 0.0015456787",SemiDetached,0.9803541302680969
9833618,0.61,SemiDetached,240178404,,,2128284255136086144,"0.00054298586, 0.9991646, 0.00019203332, 0.00010042821",SemiDetached,0.9991645812988281
6314173,0.58,SemiDetached,171967916,,,2075353726713932800,"0.004115034, 0.9819933, 0.011768903, 0.0021227698",SemiDetached,0.9819933176040649
11873166,0.47,SemiDetached,27776385,,,2135292954566999296,"0.2600167, 0.738178, 0.0016102382, 0.00019499694",SemiDetached,0.738178014755249
12216706,0.54,SemiDetached,27639585,,,2135374593306646016,"0.0012137999, 0.99850804, 0.00019483798, 8.3347746e-05",SemiDetached,0.9985080361366272
11076279,0.55,SemiDetached,399953542,,,2131227441602346624,"0.00047580845, 0.99935824, 0.00011172785, 5.420508e-05",SemiDetached,0.9993582367897034
8081389,0.56,SemiDetached,164778372,,,2106596525714966912,"0.110828586, 0.8332395, 0.044853646, 0.011078219",SemiDetached,0.8332394957542419
8823397,0.55,SemiDetached,270615849,,,2126464357233304576,"0.7017634, 0.2954689, 0.0022043732, 0.0005633578",Detached,0.701763391494751
7700578,0.57,SemiDetached,273035117,,,2078735382108704640,"0.00036953017, 0.9991008, 0.00028013712, 0.00024957815",SemiDetached,0.9991008043289185
8195877,0.48,SemiDetached,240193176,,,2076059995442715392,"0.9890182, 0.009623841, 0.0012347115, 0.0001232341",Detached,0.9890182018280029
5513861,0.57,SemiDetached,120251815,,,2103639835867510656,"0.00027375828, 0.9991708, 0.00033309375, 0.00022232674",SemiDetached,0.9991707801818848
7108433,0.55,SemiDetached,158922269,,,2102709477234796416,"0.030360145, 0.9456533, 0.01702236, 0.006964131",SemiDetached,0.9456533193588257
5444392,0.58,SemiDetached,122446076,,,2101192082470870912,"3.1967298e-05, 0.9997327, 0.00018786345, 4.7539786e-05",SemiDetached,0.9997326731681824
9163674,0.54,SemiDetached,271545274,,,2079987416613752320,"0.001104034, 0.9984257, 0.00036717314, 0.0001030458",SemiDetached,0.9984257221221924
5774375,0.6,SemiDetached,120686652,,,2103794454691824128,"0.0027560426, 0.996062, 0.00089617365, 0.00028580969",SemiDetached,0.9960619807243347
11724091,0.55,SemiDetached,27991843,,,2087235328542463616,"0.0037130215, 0.99507105, 0.0009011704, 0.00031482705",SemiDetached,0.9950710535049438
8043961,0.63,SemiDetached,272609309,,,2078813069478750720,"2.3193952e-05, 0.99994326, 2.094616e-05, 1.250156e-05",SemiDetached,0.9999432563781738
6048106,0.55,SemiDetached,138220041,,,2077390846883825024,"0.009759776, 0.98569214, 0.003696809, 0.00085132",SemiDetached,0.9856921434402466
4677321,0.61,SemiDetached,169078070,,,2073272664755190912,"0.00014795492, 0.9997365, 6.926458e-05, 4.6366753e-05",SemiDetached,0.999736487865448
5962514,0.56,SemiDetached,,,,2053609857785915136,"0.00043564764, 0.99905413, 0.00036592875, 0.00014416702",SemiDetached,0.9990541338920593
9357275,0.52,SemiDetached,273042299,,,2080151789302986880,"0.027653474, 0.9673286, 0.0032348882, 0.0017829441",SemiDetached,0.9673286080360413
1433980,0.62,SemiDetached,137314140,,,2051705641084833280,"0.00021509489, 0.9992926, 0.00036626455, 0.0001259638",SemiDetached,0.9992926120758057
8553788,0.54,SemiDetached,159047672,,,2126954258383144320,"0.005668752, 0.9934407, 0.00060709275, 0.0002834981",SemiDetached,0.9934406876564026
8262223,0.53,SemiDetached,239291500,,,2076076140212025216,"0.003951077, 0.99537647, 0.00048330906, 0.00018919681",SemiDetached,0.995376467704773
6311637,0.56,SemiDetached,171094123,,,2075347340113181184,"0.013992912, 0.92161995, 0.04786936, 0.016517786",SemiDetached,0.9216199517250061
9101400,0.55,SemiDetached,272084882,,,2079811082437598848,"0.0067843683, 0.99256283, 0.0005737669, 7.903497e-05",SemiDetached,0.9925628304481506
5211385,0.9,Ellipsoidal,169814740,,,2073692334594282880,"0.0015172177, 0.18599504, 0.65138674, 0.16110103",OverContact,0.6513867378234863
10735564,0.53,SemiDetached,26961075,,,2128848442038893696,"0.00160793, 0.99794966, 0.00035105654, 9.131154e-05",SemiDetached,0.9979496598243713
8841616,0.59,SemiDetached,268610013,,,2079198173425835520,"0.010954377, 0.97291905, 0.010246397, 0.005880272",SemiDetached,0.9729190468788147
9282687,0.54,SemiDetached,63363382,,,2126733703221996032,"0.0035735904, 0.992347, 0.0033637946, 0.00071560533",SemiDetached,0.992347002029419
9843435,0.59,SemiDetached,,,,2080336099239067136,"0.0009876533, 0.9982949, 0.00048146106, 0.00023593506",SemiDetached,0.9982948899269104
9906590,0.63,SemiDetached,273373040,,,2080306240626310144,"0.0015297668, 0.9675245, 0.030565722, 0.00038001942",SemiDetached,0.967524528503418
9711751,0.49,SemiDetached,63289629,,,2128265048042090752,"0.47284198, 0.5245343, 0.0023711368, 0.00025252815",SemiDetached,0.524534285068512
11616200,0.49,SemiDetached,27234471,,,2135031511317504640,"0.03552665, 0.9628251, 0.001440347, 0.00020781001",SemiDetached,0.9628251194953918
4380283,0.49,SemiDetached,139107074,,,2076265020004934912,"0.69772726, 0.298895, 0.0022558959, 0.0011218343",Detached,0.6977272629737854
4902030,0.39,Detached,237191978,,,2103503805663484672,"0.02827272, 0.9684405, 0.0025359918, 0.00075080857",SemiDetached,0.9684404730796814
8112013,0.47,SemiDetached,272489100,,,2078829459073922304,"0.106714875, 0.8647319, 0.024114221, 0.00443892",SemiDetached,0.8647319078445435
9110346,0.44,SemiDetached,274020593,,,2079422851752823040,"0.81776565, 0.18082884, 0.0010131142, 0.00039249824",Detached,0.8177656531333923
5479973,0.58,SemiDetached,171975435,,,2075058340339015424,"0.00054778095, 0.99850994, 0.0006579232, 0.0002843969",SemiDetached,0.99850994348526
8411947,0.47,SemiDetached,164409582,,,2105356929432987392,"0.99213713, 0.0059394143, 0.0014596131, 0.00046381124",Detached,0.9921371340751648
10581918,0.54,SemiDetached,164456217,,,2107671057811634176,"0.059534714, 0.9173498, 0.021828068, 0.0012874386",SemiDetached,0.9173498153686523
5962716,0.47,SemiDetached,137756086,,,2053609376749634816,"0.047018807, 0.9496557, 0.0026831687, 0.0006422938",SemiDetached,0.9496557116508484
9101279,0.58,SemiDetached,272084985,,,2079805103843400704,"0.08132694, 0.9164292, 0.0015512231, 0.00069265347",SemiDetached,0.9164292216300964
6363494,0.48,SemiDetached,137342155,,,2101713938176422016,"0.23100683, 0.7510401, 0.015743647, 0.0022093554",SemiDetached,0.7510401010513306
9637265,0.88,Ellipsoidal,279911574,,,2106552613968915840,"0.00865981, 0.0072855763, 0.36828843, 0.61576617",Ellipsoidal,0.615766167640686
3338660,0.6,SemiDetached,122450906,,,2052825699834051200,"0.0007762276, 0.99879706, 0.000361166, 6.555001e-05",SemiDetached,0.9987970590591431
4678875,0.55,SemiDetached,169456938,,,2073634507153380992,"0.1267888, 0.871065, 0.0019559069, 0.00019025661",SemiDetached,0.8710650205612183
9637299,0.44,SemiDetached,279911561,,,2106553026285781888,"0.057616666, 0.94136447, 0.00086122256, 0.00015769804",SemiDetached,0.9413644671440125
2708156,0.57,SemiDetached,122375269,,,2051296416599937536,"0.5502655, 0.43870738, 0.009685664, 0.0013414762",Detached,0.5502654910087585
5296276,0.94,Ellipsoidal,169081194,,,2073727244089557888,"0.0023320017, 0.2841554, 0.48385447, 0.2296581",OverContact,0.4838544726371765
11819135,0.57,SemiDetached,27187641,,,2135057659078885248,"0.41484287, 0.57575786, 0.0020824168, 0.007316844",SemiDetached,0.5757578611373901
8330575,0.51,SemiDetached,185058326,,,2081882905944268288,"0.0012577892, 0.9982657, 0.0004078779, 6.8737296e-05",SemiDetached,0.9982656836509705
3530668,0.48,SemiDetached,121085080,,,2099611775020988288,"0.019040048, 0.9799407, 0.00082314486, 0.0001961651",SemiDetached,0.9799407124519348
7549265,0.89,Ellipsoidal,273141646,,,2078729644032357888,"0.04321214, 0.11453188, 0.12723987, 0.7150161",Ellipsoidal,0.7150161266326904
3735597,0.67,SemiDetached,121457732,,,2099586722473811200,"0.0005082614, 0.9994197, 6.691126e-05, 5.134158e-06",SemiDetached,0.9994196891784668
6863229,0.61,SemiDetached,63006634,,,2125770904692101760,"1.2522287e-05, 0.9999366, 3.3875625e-05, 1.6990596e-05",SemiDetached,0.999936580657959
4670267,0.6,SemiDetached,184164800,,,2076228667400687488,"1.0737582e-05, 0.9997009, 0.0002348205, 5.367265e-05",SemiDetached,0.9997009038925171
9207508,0.57,SemiDetached,158274148,,,2106463480509335424,"0.0052776714, 0.9921943, 0.0019642776, 0.00056366285",SemiDetached,0.9921942949295044
5306862,0.54,SemiDetached,171879604,,,2073550768170415104,"0.5722886, 0.4151531, 0.009124577, 0.003433697",Detached,0.5722885727882385
8380743,0.57,SemiDetached,272719092,,,2078932022892184064,"2.7330625e-05, 0.9997453, 0.00016433664, 6.300595e-05",SemiDetached,0.9997453093528748
9479460,0.53,SemiDetached,272845625,,,2080259923697814784,"0.02867464, 0.9582624, 0.01102705, 0.0020358285",SemiDetached,0.9582623839378357
6470516,0.56,SemiDetached,171510964,,,2075371460650639104,"0.5498124, 0.44777924, 0.0016942383, 0.0007141923",Detached,0.549812376499176
5036538,0.36,Detached,169931561,,,2073665637077534976,"0.16300541, 0.8315424, 0.004366096, 0.0010861001",SemiDetached,0.8315423727035522
9657096,0.94,Ellipsoidal,271354390,,,2080092312592633216,"0.01922944, 0.0020626234, 0.014497275, 0.9642107",Ellipsoidal,0.9642106890678406
7025540,0.39,Detached,158992567,,,2102699615990109952,"0.9933382, 0.004945009, 0.0015767245, 0.00014011239",Detached,0.9933382272720337
5039441,0.39,Detached,170740143,,,2073575717651114752,"0.9942871, 0.0034051538, 0.0021430512, 0.00016466978",Detached,0.9942870736122131
9540450,0.44,SemiDetached,272845524,,,2080260404734162432,"0.16520934, 0.833322, 0.0012695746, 0.00019914791",SemiDetached,0.8333219885826111
11401845,0.56,SemiDetached,26415181,,,2129931701509187584,"0.0026593774, 0.9966139, 0.00054119906, 0.00018561914",SemiDetached,0.9966139197349548
9851944,0.62,SemiDetached,268387175,,,2085510916355842304,"3.0260223e-06, 0.99996173, 2.5223479e-05, 9.968362e-06",SemiDetached,0.9999617338180542
6852488,0.56,SemiDetached,158723781,,,2102515275992040832,"0.0002650254, 0.99908626, 0.0005986744, 5.0004044e-05",SemiDetached,0.9990862607955933
9108058,0.56,SemiDetached,273382627,,,2079376706626519040,"0.020676436, 0.9546283, 0.023134476, 0.0015607987",SemiDetached,0.9546282887458801
9641031,0.44,SemiDetached,158660631,,,2130371574879626112,"0.4357988, 0.55632424, 0.007231181, 0.0006457885",SemiDetached,0.5563242435455322
4544587,0.49,SemiDetached,120684604,,,2100291238847679872,"0.08942086, 0.901774, 0.007773703, 0.0010314618",SemiDetached,0.901773989200592
11175495,0.66,SemiDetached,48188257,,,2143767990191236096,"0.025896829, 0.35192624, 0.5586605, 0.06351647",OverContact,0.5586605072021484
7097571,0.55,SemiDetached,164674992,,,2104259921767399168,"0.032739654, 0.96326727, 0.002683909, 0.001309194",SemiDetached,0.9632672667503357
9119652,0.43,SemiDetached,185061911,,,2082281891225618304,"0.021622406, 0.97705233, 0.0012459417, 7.934989e-05",SemiDetached,0.9770523309707642
2308957,0.59,SemiDetached,137818107,,,2051824869377151104,"0.00015496826, 0.9990877, 0.0005629002, 0.0001944811",SemiDetached,0.9990876913070679
7203179,0.56,SemiDetached,63368922,,,2125844438833660288,"0.0013640657, 0.998049, 0.0003993738, 0.00018753634",SemiDetached,0.9980490207672119
4665989,0.52,SemiDetached,378087071,,,2076451043623747072,"0.011210714, 0.9880607, 0.00054437533, 0.00018410175",SemiDetached,0.988060712814331
11250867,0.38,Detached,27391284,,,2134791371106839168,"0.5488194, 0.44665888, 0.0032368721, 0.0012848041",Detached,0.5488194227218628
7137798,0.51,SemiDetached,272950261,,,2078692947830919936,"0.0046638064, 0.9948553, 0.00038981313, 9.1043075e-05",SemiDetached,0.9948552846908569
10547209,0.64,SemiDetached,272280918,,,2086596855884733312,"0.09712919, 0.88136554, 0.019647483, 0.0018578065",SemiDetached,0.8813655376434326
6629588,0.55,SemiDetached,273505616,,,2076928197311883648,"0.020758403, 0.9615756, 0.014608492, 0.0030574824",SemiDetached,0.9615756273269653
11811454,0.47,SemiDetached,407000096,,,2130046424375743232,"0.14167003, 0.85595894, 0.0018777744, 0.0004932822",SemiDetached,0.8559589385986328
2161623,0.54,SemiDetached,137315589,,,2051798274941842432,"0.02673009, 0.9610569, 0.011383157, 0.0008299406",SemiDetached,0.9610568881034851
6466939,0.41,SemiDetached,170653053,,,2075409840479088512,"0.22669552, 0.7703067, 0.0026521725, 0.00034557038",SemiDetached,0.7703067064285278
10090246,0.63,SemiDetached,273045319,,,2080362315719887488,"9.193777e-05, 0.99984145, 6.232972e-05, 4.3170226e-06",SemiDetached,0.9998414516448975
4909707,0.72,OverContact,121119758,,,2100579413973234944,"0.007820271, 0.012623149, 0.928079, 0.051477596",OverContact,0.9280790090560913
7212722,0.43,SemiDetached,271671688,,,2077912363295265792,"0.9811018, 0.013505101, 0.0041972427, 0.001195913",Detached,0.9811018109321594
5017058,0.48,SemiDetached,,,,2053262343392836864,"4.504328e-05, 0.999554, 0.00026791316, 0.00013311449",SemiDetached,0.9995539784431458
8906039,0.71,OverContact,274021417,,,2079308021507985664,"0.026221715, 0.7500979, 0.21593967, 0.0077406825",SemiDetached,0.7500978708267212
10857342,0.57,SemiDetached,267749745,,,2129465027543720704,"0.9919417, 0.006399267, 0.0015096704, 0.00014933912",Detached,0.9919416904449463
4851217,0.58,SemiDetached,184246521,,,2076326008537958912,"1.4275514e-05, 0.99986506, 9.113247e-05, 2.9486271e-05",SemiDetached,0.9998650550842285
4826439,0.54,SemiDetached,121865891,,,2101238055798369024,"0.008850974, 0.9905425, 0.00039093333, 0.00021559144",SemiDetached,0.990542471408844
9236858,0.45,SemiDetached,273868474,,,2079476109348453504,"0.1008666, 0.8978473, 0.0009257964, 0.0003602467",SemiDetached,0.8978472948074341
9656543,0.37,Detached,271254559,,,2080097092898358656,"0.11532989, 0.8830308, 0.0014799557, 0.00015942144",SemiDetached,0.8830307722091675
10937609,0.5,SemiDetached,416527532,,,2086861116633163904,"0.034051012, 0.9651661, 0.0005942675, 0.00018863146",SemiDetached,0.9651660919189453
12257908,0.63,SemiDetached,350738423,,,2130183420952749568,"4.780286e-06, 0.9999664, 2.6723466e-05, 2.146604e-06",SemiDetached,0.9999663829803467
8193315,0.43,SemiDetached,269264461,,,2076095214175381248,"0.99804187, 0.0017480784, 0.00017356, 3.644505e-05",Detached,0.9980418682098389
12164751,0.6,SemiDetached,27188686,,,2135240349807570176,"0.0007500157, 0.9983059, 0.00070739567, 0.00023676241",SemiDetached,0.9983059167861938
9592575,0.46,SemiDetached,270618243,,,2128072564788836224,"0.027543038, 0.9624886, 0.009440285, 0.0005280917",SemiDetached,0.96248859167099
10583181,0.47,SemiDetached,164557531,,,2131631821362131456,"0.0011003874, 0.9971334, 0.0012547813, 0.0005114825",SemiDetached,0.9971333742141724
6606653,0.59,SemiDetached,63121703,,,2101699919403565312,"0.0050932225, 0.8806345, 0.09776717, 0.016505104",SemiDetached,0.8806344866752625
8429450,0.47,SemiDetached,159720951,,,2126233940828042368,"0.0023560284, 0.9956554, 0.0015018871, 0.00048668453",SemiDetached,0.9956554174423218
7374746,0.37,Detached,271538850,,,2077917345457338368,"0.059764933, 0.9357347, 0.003990743, 0.0005096249",SemiDetached,0.9357346892356873
8561192,0.56,SemiDetached,,,,2126579531075661184,"0.0123363715, 0.985914, 0.0014714667, 0.00027811062",SemiDetached,0.9859139919281006
9850387,0.47,SemiDetached,274198139,,,2085555137340101504,"0.280487, 0.71741265, 0.0015899147, 0.00051038247",SemiDetached,0.7174126505851746
5565486,0.5,SemiDetached,171975104,,,2075059508589290368,"0.97593373, 0.022082336, 0.001291209, 0.0006926748",Detached,0.9759337306022644
3440230,0.54,SemiDetached,122450680,,,2052827349102229248,"0.016741961, 0.9825895, 0.0005938501, 7.473121e-05",SemiDetached,0.9825894832611084
9767392,0.5,SemiDetached,159395530,,,2127619188038610688,"0.010135446, 0.98869914, 0.0010722068, 9.3229326e-05",SemiDetached,0.9886991381645203
12062660,0.5,SemiDetached,,,,2136113843070346368,"0.028404826, 0.9261031, 0.027939865, 0.01755223",SemiDetached,0.9261031150817871
11228612,0.33,Detached,48189935,,,2143775343175289472,"0.99120295, 0.006259361, 0.0023227187, 0.00021499743",Detached,0.9912029504776001
5475712,0.53,SemiDetached,171029186,,,2073614814722716672,"0.040193193, 0.95517296, 0.0025651592, 0.002068694",SemiDetached,0.9551729559898376
9886224,0.23,Detached,159174874,,,2127827682930266112,"0.0011914407, 0.9939355, 0.0035127967, 0.0013602593",SemiDetached,0.9939355254173279
4848423,0.48,SemiDetached,138971570,,,2076286902851413376,"0.040174313, 0.9579268, 0.0017288259, 0.00017013331",SemiDetached,0.9579268097877502
6614926,0.41,SemiDetached,270948092,,,2077549661899258368,"0.24661013, 0.75210965, 0.00068489497, 0.00059537403",SemiDetached,0.7521096467971802
10014830,0.61,SemiDetached,275488133,,,2128386612795059712,"0.0010585977, 0.9976295, 0.0008738393, 0.0004380027",SemiDetached,0.9976295232772827
9159301,0.55,SemiDetached,270616815,,,2127981747697646336,"0.41011727, 0.58531564, 0.0034294988, 0.0011375736",SemiDetached,0.5853156447410583
4908495,0.32,Detached,120902366,,,2100685791721862528,"0.9920555, 0.0069675012, 0.00074653316, 0.00023033093",Detached,0.9920554757118225
8940961,0.36,Detached,158320256,,,2106237603888256640,"0.048601966, 0.9454726, 0.0029223973, 0.0030029851",SemiDetached,0.9454725980758667
8016214,0.53,SemiDetached,158318687,,,2105692177401855104,"0.0019884417, 0.997672, 0.00026412454, 7.544941e-05",SemiDetached,0.9976720213890076
5113053,0.41,SemiDetached,184010713,,,2076393044389355008,"0.8892049, 0.10949795, 0.0010841124, 0.00021303754",Detached,0.8892049193382263
10489521,0.38,Detached,273875204,,,2086440828314235264,"0.5609421, 0.43368566, 0.0044782935, 0.0008939315",Detached,0.5609421133995056
6525196,0.36,Detached,137757776,,,2077667962475652864,"0.9963959, 0.0029775763, 0.0005652045, 6.142786e-05",Detached,0.9963958859443665
4365461,0.43,SemiDetached,137337040,,,2052984403165559040,"0.83062893, 0.16878256, 0.00039030233, 0.0001980968",Detached,0.8306289315223694
11347875,0.86,Ellipsoidal,407001106,,,2129614423685623040,"0.074398234, 0.92523503, 0.00030575923, 6.0964925e-05",SemiDetached,0.9252350330352783
5288543,0.41,SemiDetached,184010005,,,2076396892680237696,"0.55988926, 0.43482766, 0.004775261, 0.0005077653",Detached,0.5598892569541931
8581658,0.36,Detached,268157671,,,2079094853694114048,"0.026192915, 0.96302295, 0.009966374, 0.0008176932",SemiDetached,0.9630229473114014
3352751,0.5,SemiDetached,138569085,,,2052075248796229504,"0.02819909, 0.9705024, 0.0008531543, 0.00044539466",SemiDetached,0.9705023765563965
6891512,0.45,SemiDetached,268289462,,,2075449835211738752,"0.99361295, 0.0058780587, 0.00046019637, 4.87661e-05",Detached,0.9936129450798035
11975363,0.39,Detached,28160089,,,2087272815017413760,"0.99105424, 0.0078948615, 0.0008945196, 0.00015627718",Detached,0.9910542368888855
9602595,0.55,SemiDetached,273043307,,,2080265558695009664,"0.28281537, 0.6954305, 0.020052062, 0.001702055",SemiDetached,0.6954305171966553
8153568,0.56,SemiDetached,158384807,,,2106028009484136704,"0.010178428, 0.98768693, 0.0015994554, 0.00053520023",SemiDetached,0.9876869320869446
2695740,0.85,Ellipsoidal,120970994,,,2099182587529309568,"0.05572618, 0.0025300265, 0.07301234, 0.86873144",Ellipsoidal,0.8687314391136169
8378656,0.43,SemiDetached,272271986,,,2079589633922887168,"0.01310116, 0.9852712, 0.001238063, 0.00038959124",SemiDetached,0.9852712154388428
8939650,0.37,Detached,158172624,,,2106436821649985152,"0.001633003, 0.9978351, 0.0002640861, 0.00026783074",SemiDetached,0.997835099697113
10294608,0.37,Detached,268058008,,,2085679931909007360,"0.08279559, 0.90299165, 0.013452528, 0.0007603317",SemiDetached,0.9029916524887085
6205460,0.58,SemiDetached,137408317,,,2101650166501484544,"0.00083580776, 0.99782133, 0.0007682061, 0.00057469815",SemiDetached,0.9978213310241699
5294739,0.59,SemiDetached,239226034,,,2076726402567711360,"0.004481293, 0.9702074, 0.023290433, 0.002020843",SemiDetached,0.9702073931694031
6367628,0.59,SemiDetached,137902569,,,2077647484070832512,"0.00031056098, 0.9995185, 0.000121736244, 4.9217328e-05",SemiDetached,0.9995185136795044
5802470,0.26,Detached,138967906,,,2076667544336262400,"0.9038446, 0.09389923, 0.0020103974, 0.00024579538",Detached,0.9038445949554443
9291368,0.53,SemiDetached,272074412,,,2080006795505555200,"0.026253274, 0.9344838, 0.037317313, 0.001945631",SemiDetached,0.9344838261604309
6863840,0.31,Detached,63121143,,,2125724763865270528,"0.9721924, 0.021206988, 0.005935849, 0.0006646939",Detached,0.9721924066543579
9028024,0.86,Ellipsoidal,270787637,,,2127961788991154688,"0.029038658, 0.0010118993, 0.0042092386, 0.96574026",Ellipsoidal,0.9657402634620667
4474637,0.58,SemiDetached,377907057,,,2052438568667566976,"0.002965112, 0.99512, 0.001409747, 0.0005051123",SemiDetached,0.9951199889183044
10346522,0.59,SemiDetached,271039406,,,2128620087218323584,"0.04499369, 0.9087845, 0.03424035, 0.011981446",SemiDetached,0.9087845087051392
6545018,0.42,SemiDetached,169820995,,,2076927093496783744,"0.0148046985, 0.98421836, 0.00090936635, 6.753919e-05",SemiDetached,0.9842183589935303
8504570,0.35,Detached,271542951,,,2079829598033864064,"0.9987746, 0.00090793736, 0.00025889915, 5.8635407e-05",Detached,0.9987745881080627
8234477,0.5,SemiDetached,63126102,,,2126354646589984640,"0.005444899, 0.99398863, 0.0004837543, 8.269141e-05",SemiDetached,0.9939886331558228
3097352,0.3,Detached,120629289,,,2099920978307195648,"0.9866006, 0.012272354, 0.000997524, 0.00012956033",Detached,0.9866005778312683
5021174,0.21,Detached,,,,2076475812693680128,"0.750055, 0.24578778, 0.003588751, 0.00056841556",Detached,0.7500550150871277
4247791,0.26,Detached,121121622,,,2100409638208481536,"0.0032410135, 0.9937862, 0.0028034728, 0.00016927844",SemiDetached,0.9937862157821655
10149845,0.85,Ellipsoidal,271423638,,,2128552913929965312,"0.0861554, 0.059602033, 0.5236785, 0.330564",OverContact,0.5236784815788269
10480952,0.38,Detached,271877841,,,2080647707705712384,"0.31495136, 0.6677408, 0.015693204, 0.0016146295",SemiDetached,0.6677408218383789
2162994,0.42,SemiDetached,137347657,,,2051789616287627136,"0.12149083, 0.8761846, 0.0021512161, 0.00017328661",SemiDetached,0.8761845827102661
5610698,0.54,SemiDetached,121790872,,,2101348934675161344,"0.111880854, 0.87999094, 0.0057977657, 0.0023304042",SemiDetached,0.8799909353256226
8095099,0.45,SemiDetached,159522672,,,2126103030225852288,"0.17418061, 0.8240144, 0.0013423754, 0.00046256374",SemiDetached,0.82401442527771
8893936,0.69,SemiDetached,271257186,,,2079926702954987008,"0.0032184788, 0.99447095, 0.0022610321, 4.954393e-05",SemiDetached,0.9944709539413452
9520700,0.31,Detached,159050041,,,2127691824525228416,"0.9988802, 0.00045948572, 0.00051706, 0.00014323724",Detached,0.9988802075386047
5343976,0.22,Detached,120423013,,,2103391243161452288,"0.06002542, 0.8992934, 0.037969805, 0.002711357",SemiDetached,0.8992934226989746
8957954,0.36,Detached,270616245,,,2127968729658199552,"0.038132273, 0.9561896, 0.0045144586, 0.0011637413",SemiDetached,0.9561895728111267
10491031,0.42,SemiDetached,268382936,,,2085692949948256896,"0.99790025, 0.0018429464, 0.00020357958, 5.3288226e-05",Detached,0.9979002475738525
12268220,0.54,SemiDetached,27844498,,,2135386791013636352,"0.00076741324, 0.99254084, 0.006418068, 0.0002736998",SemiDetached,0.9925408363342285
8301013,0.38,Detached,63209649,,,2126356983051726720,"0.99823076, 0.0012723132, 0.00037219445, 0.00012469817",Detached,0.9982307553291321
8868650,0.62,SemiDetached,164677806,,,2106759906270322688,"0.046026174, 0.7715235, 0.15360132, 0.028849045",SemiDetached,0.7715234756469727
5816806,0.33,Detached,170649652,,,2073826814305262208,"0.952729, 0.04648079, 0.0005949067, 0.00019535943",Detached,0.9527289867401123
9786017,0.55,SemiDetached,273372402,,,2080295967064393216,"0.27382782, 0.71200526, 0.0052041016, 0.00896279",SemiDetached,0.7120052576065063
10206340,0.61,SemiDetached,159644070,,,2129156580171854720,"0.008251655, 0.9867583, 0.003534118, 0.0014559682",SemiDetached,0.986758291721344
10208759,0.51,SemiDetached,63204858,,,2128465434035330944,"0.0031651466, 0.9966427, 0.0001491283, 4.297902e-05",SemiDetached,0.9966427087783813
