# 2210381249327114624_reference_time_2206.0098922008838_frequency_0.15244282765475078_analysis_6, none, Eclipse indices (see function measure_eclipses_dt).
# zeros_1, minimum_1, peaks_2_n, peaks_1, p_2_p, minimum_1_in, zeros_1_in, minimum_1_in_mid, zeros_1_in, minimum_1_in, p_2_p, peaks_1, peaks_2_n, minimum_1, zeros_1
483757,483756,483757,488165,492498,492727,492726,538456,584186,584185,584186,586575,589055,589057,589056
