# KIC08702921_morp_-1.0_T0_54970.214339_P_19.3843829_analysis_6, none, Eclipse indices (see function measure_eclipses_dt).
# zeros_1, minimum_1, peaks_2_n, peaks_1, p_2_p, minimum_1_in, zeros_1_in, minimum_1_in_mid, zeros_1_in, minimum_1_in, p_2_p, peaks_1, peaks_2_n, minimum_1, zeros_1
106542,106542,106566,107490,111867,111867,111867,111867,111867,111867,111867,112894,113665,115017,115016
351253,351252,352116,353186,354336,355021,355021,389701,424382,424381,424550,429433,430530,430688,430688
